cmmcc_0,cmmcc_1,cmmcc_2,cmmcc_3,cmmcc_4,cmmcc_5,cmmcc_6,cmmcc_7,cmmcc_8,cmmcc_9,cmmcc_10,cmmcc_11,cmmcc_12,cmmcc_13,cmmcc_14,cmmcc_15,cmmcc_16,cmmcc_17,cmmcc_18,cmmcc_19,cmmcc_20,cmmcc_21,cmmcc_22,cmmcc_23,cmmcc_24,cmmcc_25,cmmcc_26,cmmcc_27,cmmcc_28,cmmcc_29,cmmcc_30,cmmcc_31,cmmcc_32,cmmcc_var_0,cmmcc_var_1,cmmcc_var_2,cmmcc_var_3,cmmcc_var_4,cmmcc_var_5,cmmcc_var_6,cmmcc_var_7,cmmcc_var_8,cmmcc_var_9,cmmcc_var_10,cmmcc_var_11,cmmcc_var_12,cmmcc_var_13,cmmcc_var_14,cmmcc_var_15,cmmcc_var_16,cmmcc_var_17,cmmcc_var_18,cmmcc_var_19,cmmcc_var_20,cmmcc_var_21,cmmcc_var_22,cmmcc_var_23,cmmcc_var_24,cmmcc_var_25,cmmcc_var_26,cmmcc_var_27,cmmcc_var_28,cmmcc_var_29,cmmcc_var_30,cmmcc_var_31,cmmcc_var_32,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_10,delta_11,delta_12,delta_13,delta_14,delta_15,delta_16,delta_17,delta_18,delta_19,delta_20,delta_21,delta_22,delta_23,delta_24,delta_25,delta_26,delta_27,delta_28,delta_29,delta_30,delta_31,delta_32,delta2_0,delta2_1,delta2_2,delta2_3,delta2_4,delta2_5,delta2_6,delta2_7,delta2_8,delta2_9,delta2_10,delta2_11,delta2_12,delta2_13,delta2_14,delta2_15,delta2_16,delta2_17,delta2_18,delta2_19,delta2_20,delta2_21,delta2_22,delta2_23,delta2_24,delta2_25,delta2_26,delta2_27,delta2_28,delta2_29,delta2_30,delta2_31,delta2_32,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,tonnetz_0,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,rmse,tempo,label
-0.08473483,-19.13654918,14.8147666,-35.01627796,18.80771851,-110.2897997,32.47788647,-98.18686631,24.91775681,-47.57632114,-6.976524355,13.47577229,-36.78960798,44.6858028,-16.75068042,10.90912076,4.594493521,-5.673171696,9.733294418,-1.736006564,5.328755464,-0.816477311,0.339122254,-0.385366058,0.576874261,-3.366052077,3.425347321,-3.215989332,3.381201723,-1.10380747,1.430872888,-1.723402503,1.712025317,0.164854123,219.6639944,296.3228436,325.6219853,523.4508356,494.6671093,316.269664,522.552732,421.1206257,614.318767,362.1605946,292.7784431,286.8799782,308.6557154,210.431875,221.2055845,137.3972876,74.7198242,55.80674011,31.35827721,19.10166422,5.759205259,0.726291426,0.227170448,2.372233956,7.05270184,14.10653719,25.77834787,23.46142051,23.31815932,24.53444852,26.29365005,33.08137819,-2.951471114,-2.951471114,-2.951471114,-2.951471114,-2.951471114,-3.268685433,-1.675371389,3.908038332,2.010152227,10.05884871,2.822351727,7.768163348,1.763749849,3.620521265,0.973066068,-0.010853055,1.093228048,-2.265371109,0.643135092,-0.877253521,-0.301264587,-0.342152237,-0.653242935,-0.274859217,-0.196616449,0.086069071,0.132839933,0.028169895,0.126529766,0.126529766,0.126529766,0.126529766,0.126529766,3.441057214,3.441057214,3.441057214,3.441057214,3.441057214,1.752669175,4.731741082,3.745940601,1.286617005,-1.175064375,1.904911151,-4.088689156,1.096397463,-3.649935742,-0.477773616,-0.398937319,-1.526011284,2.045224598,-1.162274836,0.345850471,-0.089553427,-0.528096275,0.64747059,-0.112081277,0.514658877,0.000797428,0.11008398,-0.131220693,-0.009900962,-0.009900962,-0.009900962,-0.009900962,-0.009900962,0.448866427,0.415976554,0.462384611,0.48133865,0.620993674,0.57110709,0.514720917,0.471231699,0.481380701,0.560885966,0.474761695,0.521803916,0.037264891,-0.011206114,-0.016509868,0.018019088,-0.003552453,0.000573022,2467.26078,2399.010071,5402.810563,0.118275087,0.09118249,123.046875,rock
-0.82363793,-23.05234035,5.957945825,-48.83892562,6.171371775,-116.2052702,55.93456898,-66.5649551,52.05652889,-40.93903943,-0.457747604,28.17461474,-36.29017018,57.71261096,-5.498995648,8.532954845,7.363718196,-6.61128168,4.111479352,-1.663750447,3.945945795,-0.466941749,0.999837946,-0.260329953,1.06159322,-1.919284604,5.66741373,2.049470681,5.246618077,-0.642093846,3.715361399,0.241654839,4.314092302,0.244638812,405.7234122,342.3040997,521.4586182,873.693075,749.7235954,787.8263179,773.5997843,637.1976801,670.3501375,650.5856454,726.4609852,592.1639468,552.6986423,364.7900585,227.0186163,206.2757938,127.4919496,75.81592165,53.13434991,23.8055108,8.379046552,1.964214379,0.488811502,3.823218973,9.451434077,20.46427399,35.32861641,29.17067023,31.7662771,35.63473369,41.82933268,34.57858129,1.892828746,1.892828746,1.892828746,1.892828746,1.892828746,1.351001519,2.324125237,7.247020413,2.935579492,9.266036173,0.325311595,4.819932406,-0.181662664,2.538054719,-0.799211013,-1.89889306,-0.218465114,-3.800483932,-0.04820615,-0.702360561,-0.186368647,0.157984384,-0.001749305,0.286239298,0.340468722,0.35441923,0.367593452,0.201713826,0.214952424,0.214952424,0.214952424,0.214952424,0.214952424,6.4813499,6.4813499,6.4813499,6.4813499,6.4813499,1.744324992,2.268699221,0.463202554,-2.41757183,-2.709003112,3.139066984,-2.969609392,1.624023461,-4.373515484,-1.150509241,-0.203715693,-1.476491205,3.190911318,-0.219795837,0.526196881,0.225583877,-0.567080505,0.435139197,0.14577005,0.4998984,-0.168070035,-0.087269509,-0.374721099,-0.141004724,-0.141004724,-0.141004724,-0.141004724,-0.141004724,0.284766495,0.267101884,0.264914483,0.281484753,0.405636847,0.324166954,0.355081677,0.43566668,0.509070694,0.601692796,0.422778875,0.404933363,0.055582492,-0.026450335,-0.034346515,0.039200373,0.004142042,0.003819414,2568.395446,2344.894328,5364.140727,0.137633758,0.046997484,172.265625,rock
-0.748510244,-22.1388119,7.770338838,-36.03310311,11.49146437,-145.1542136,46.82433486,-86.97459859,47.66938308,-24.18940155,5.337200275,30.52183281,-30.41745596,44.14898224,-10.69325766,21.66239412,5.38059606,-5.738925704,10.48069989,4.070224049,2.690706782,-0.454738006,0.415089825,0.003406764,1.591664801,-0.317743563,4.745537922,-0.075561851,4.331508117,3.182939103,4.415071539,1.102125325,2.08094267,0.366207652,321.7183646,406.8397676,559.333959,626.772377,1272.658502,522.5947458,694.8942397,811.5999694,934.5501123,808.153884,637.1194561,423.4583595,416.167125,388.1961261,267.7238126,143.8996346,161.5816513,91.56597393,46.21877886,20.49245309,9.167605981,1.085605535,0.332233317,4.231511238,9.866221109,14.51589216,29.4738972,31.42048966,28.00951852,40.46386113,31.28163032,34.45163805,-0.530815086,-0.530815086,-0.530815086,-0.530815086,-0.530815086,0.749077561,2.605566714,8.175527061,5.653389761,11.96913485,1.030632144,6.006369332,-0.833892125,1.265623527,-0.65164602,-1.113565495,0.452382861,-2.805787066,-0.291477254,-1.645901431,-0.376415163,-0.256527137,-0.630741498,-0.149468105,0.267341328,0.488264987,0.521006537,0.324207166,0.146904772,0.146904772,0.146904772,0.146904772,0.146904772,6.41469323,6.41469323,6.41469323,6.41469323,6.41469323,4.300141503,5.372012754,3.141412926,-1.760273528,-5.798701481,0.77809544,-4.142116455,1.838753433,-2.953549605,-0.191021237,0.387028598,-1.76498908,1.746096364,-0.83366147,0.847279527,-0.102530399,-0.349292241,0.904142606,0.294158318,0.270855683,0.01908113,0.04748699,-0.222333457,-0.226010324,-0.226010324,-0.226010324,-0.226010324,-0.226010324,0.42156449,0.451230854,0.441597939,0.392690897,0.438203365,0.349617541,0.380292922,0.424201041,0.490818709,0.617511392,0.488131881,0.52037859,0.040923157,-0.025045809,-0.017496597,0.00872513,0.000358098,0.000972373,2511.714306,2245.075054,5129.615334,0.139118994,0.05409475,112.3471467,rock
0.317094138,-4.20634957,21.61535524,-30.83059987,50.01826433,-85.08326779,60.30465308,-92.90769345,35.71789423,-40.20786732,-4.986370445,8.998032902,-31.13185408,26.3361801,-21.14002941,4.791284737,-1.295435797,0.449225042,9.227107782,-5.288309373,2.971675064,-0.745399356,-0.383813759,-0.181218724,0.730169707,-4.786183832,1.834328431,-5.343936052,2.263133628,-1.816817561,0.250732068,-2.249719467,-1.148349054,0.280636112,253.199541,486.2970107,597.0700406,624.66373,1011.942581,607.4906631,920.6989008,787.4067286,498.7058865,510.7826945,313.4786275,349.5866918,261.5505736,163.2632456,214.5274316,107.2289226,106.9022733,60.69820713,38.20108517,24.57262948,5.420502526,0.726360468,0.224027091,2.833417059,6.467307252,13.68809585,18.52842372,16.45944931,19.87328752,27.51758242,20.42974722,32.66389332,-1.689581726,-1.689581726,-1.689581726,-1.689581726,-1.689581726,-3.592770874,-2.849397849,0.991077814,-2.003979875,5.574590969,-0.875678428,5.452745884,-0.467083911,2.921325029,1.155590509,0.53337,1.632214381,-0.760464151,1.15352496,-0.429997154,-0.141130706,-0.659562621,-0.533059514,-0.176702202,-0.279974276,-0.092768443,0.00232604,-0.055746302,0.007587397,0.007587397,0.007587397,0.007587397,0.007587397,1.39392158,1.39392158,1.39392158,1.39392158,1.39392158,-0.056673637,2.385727954,2.017339887,2.385894438,-1.055649645,2.649816325,-3.939808948,2.049522548,-1.960239721,0.731436052,0.047257592,-1.318239166,0.972979768,-1.493580189,0.039141504,-0.089952838,-0.080223667,0.504356679,-0.480675019,0.351055471,0.081691801,0.203174245,0.062437057,-0.002533961,-0.002533961,-0.002533961,-0.002533961,-0.002533961,0.521884799,0.528120458,0.655837357,0.631431639,0.609594703,0.578379333,0.500291288,0.531486571,0.501082242,0.537812769,0.453549683,0.448977649,0.021730862,0.022408904,-0.008496881,0.000711331,-0.005254025,0.002804696,2025.064131,2215.162778,4570.992752,0.090803697,0.16095097,112.3471467,rock
0.248258557,0.877983102,28.7945095,-41.64206299,29.79442298,-91.40894085,55.05078662,-95.19420627,29.55856144,-52.37592139,-13.3287868,9.835076651,-23.4847784,29.42128493,-16.10321158,9.67029019,-0.48950937,-3.196056294,7.12487956,-7.077427928,3.24630326,0.474142525,-0.081594023,-0.43782264,0.251962974,-2.903587555,4.307577658,-5.295418421,2.727606975,-2.555848991,-1.935590507,-3.787054253,-0.392773671,0.239473208,408.1731821,537.7770887,494.6284809,834.4019806,951.8991721,492.4422172,597.3393006,515.720121,533.2093175,394.1275555,391.6943708,318.8184176,263.6740388,263.7908391,150.0035653,140.6585554,71.98816267,61.06981466,32.15478536,15.08957249,6.705132419,0.741128236,0.250895959,3.005740976,8.24691183,15.13798362,16.87383776,21.86590692,20.59879534,53.51307307,23.67249539,26.65020125,-2.803828003,-2.803828003,-2.803828003,-2.803828003,-2.803828003,-4.876189751,-3.415862481,2.151879049,-0.055426916,6.914757095,0.75591332,7.265184797,1.333061837,4.038154776,1.149346832,-0.424033745,0.516967064,-1.39368454,0.668138015,-0.595781399,0.072986894,-0.158292692,-0.09413887,0.064832634,-0.217848159,-0.155865666,-0.186843464,-0.347401341,-0.249601893,-0.249601893,-0.249601893,-0.249601893,-0.249601893,2.531587953,2.531587953,2.531587953,2.531587953,2.531587953,0.967596607,2.96824294,1.81919468,2.57445442,-0.130318208,3.401085462,-3.65306501,1.196509627,-3.73206981,-0.601589834,-0.342936157,-0.949600514,1.466343171,-0.805338179,0.522781663,-0.088971752,-0.264746825,0.483268412,-0.580664049,0.32787316,-0.028874895,-0.103986752,-0.216658493,0.019840513,0.019840513,0.019840513,0.019840513,0.019840513,0.453756571,0.463311076,0.540095866,0.482326418,0.496421069,0.473789841,0.544518232,0.544813216,0.50067699,0.58543402,0.494381517,0.512304366,0.040372925,-0.008436916,0.00393371,-0.028682377,-0.003535823,0.004772076,1933.337346,2211.284995,4359.765852,0.081701575,0.16540022,103.359375,rock
0.467543123,-10.75966582,15.92419759,-34.17067185,37.28236112,-93.05760296,55.52697619,-93.8640001,35.30781317,-42.05854254,-6.034334406,21.05621412,-27.90177828,33.42684493,-18.95281238,9.271923957,-1.368577829,-5.893898864,5.930101329,-5.673682163,3.453088551,-0.821279718,0.03938798,-0.341462697,0.755444403,-3.66739609,2.529053002,-4.105967699,1.923345314,-1.803399057,0.701654256,-3.515578032,-1.499045249,0.181241452,336.6825263,426.1324268,385.5105518,536.6084694,853.7083358,558.7831186,743.0661853,562.9980776,579.4203342,405.6434808,308.2798793,252.7578651,180.3230796,166.4674564,156.7894127,124.3428044,75.67544698,47.54090119,27.09576024,13.69743858,4.586951037,0.658752265,0.185014198,2.76182807,5.942481419,11.45571749,16.48574646,18.68747569,20.42836289,21.37342952,21.99116023,21.76440601,-1.493888276,-1.493888276,-1.493888276,-1.493888276,-1.493888276,-2.803111692,-1.937553884,2.878940253,0.171462167,7.402496817,0.344149243,6.314419178,-0.103008161,2.400603833,-0.068018602,-1.10801999,0.711964844,-1.539455482,0.925878998,-0.442690395,0.303739553,0.010546311,-0.208346773,-0.024623752,-0.238660671,-0.067200113,0.002674771,-0.16225909,-0.165245555,-0.165245555,-0.165245555,-0.165245555,-0.165245555,2.413351459,2.413351459,2.413351459,2.413351459,2.413351459,0.405595112,2.661727278,2.739283804,2.093576677,-1.191127359,2.206698036,-4.392315828,1.195915575,-3.266499366,-0.020437866,0.46898429,-0.900788646,1.766242214,-0.885390927,0.53772604,-0.145494806,-0.466975728,0.339349289,-0.4388067,0.321522943,-0.01441767,0.142577829,-0.103035727,-0.075660113,-0.075660113,-0.075660113,-0.075660113,-0.075660113,0.519363761,0.512356222,0.671488643,0.517875731,0.529120147,0.570481002,0.556386948,0.669329882,0.528231919,0.509490609,0.463039666,0.498892486,0.039263555,0.033786808,0.01267168,-0.014616147,-0.00803899,-0.009246911,2223.969177,2287.771865,4917.480809,0.110020377,0.1692631,95.703125,rock
0.309444164,-6.032039387,20.10550992,-30.94971518,32.1955669,-108.0990943,62.12547129,-99.15302105,29.48601801,-43.99237425,-24.22077839,8.017553658,-30.81230976,24.25089452,-16.89691453,18.07859719,0.548359597,-1.513374055,4.602520829,-3.65084697,5.086990351,0.874608198,0.181227022,-0.311083861,0.791906393,-2.574368234,3.232674143,-2.36694813,1.645045257,-2.380713433,-0.69084121,0.115184194,-1.050297786,0.172840462,195.7414933,265.6653855,333.2186649,568.9277282,738.0098919,554.6876691,592.9800955,442.9418371,364.6695631,358.6714596,325.6989389,281.7514884,197.0320844,214.9499801,164.6687449,92.29855729,78.2891256,52.51804553,30.73337036,16.11536337,6.665507677,0.868494834,0.192904334,2.625531785,7.595487707,11.19847125,16.88252882,19.21697199,21.6811415,25.81474854,23.93341729,21.30577199,-2.596101766,-2.596101766,-2.596101766,-2.596101766,-2.596101766,-3.836275375,-3.548435916,1.369900438,-0.353556923,6.853682752,-0.241075404,7.661211358,1.689055821,4.637681618,2.387490919,0.424793771,1.388314591,-1.115969296,0.394006464,-1.156661465,0.004398755,-0.231700952,-0.200430175,-0.111910446,-0.327547325,-0.171679877,-0.129724397,-0.065724831,-0.119349257,-0.119349257,-0.119349257,-0.119349257,-0.119349257,2.510926605,2.510926605,2.510926605,2.510926605,2.510926605,1.181392295,2.48376994,2.285973697,1.901892277,-1.318474702,4.001477393,-2.70306684,2.286126089,-2.862766598,-1.392496584,-0.707245474,-1.667379754,0.96996779,-0.832701886,0.900439082,-0.147310581,-0.329117329,0.250158711,-0.231567363,0.398168757,-0.053881578,-0.071988087,-0.001557031,0.006548551,0.006548551,0.006548551,0.006548551,0.006548551,0.452100694,0.377596527,0.462017387,0.472656399,0.532126606,0.434454411,0.49413088,0.627716959,0.588729501,0.640713334,0.516708374,0.541864216,0.045772634,0.002056029,0.038683938,0.028621887,0.004935149,0.00092321,2140.283087,2245.902488,4831.456245,0.091140924,0.15379857,112.3471467,rock
0.035624078,-12.72450884,26.03640538,-30.18023134,23.22356663,-94.03020622,48.99656463,-98.56887925,32.01894535,-40.8689929,-13.97707707,22.82959152,-26.07942107,31.5032727,-21.80118352,9.341579384,0.033780119,-2.687526196,6.401534236,-6.537558058,5.207862989,0.600880767,0.232772691,-0.272044961,0.690433211,-2.725652184,3.189893228,-3.568498933,2.452604108,-2.560589789,-1.424852351,-1.596022912,1.412988027,0.318160281,403.7358702,824.1453687,797.8875958,801.0660337,765.0626433,588.8925453,1049.538366,875.6664196,816.8362881,836.4139103,572.7345139,489.9040396,357.0186321,227.8254654,227.5392141,173.5837689,105.0995397,84.21207369,42.06770234,18.93870109,10.16017293,1.050499891,0.339224682,5.377836953,10.02881714,17.3389691,22.86833246,26.70694307,36.57404017,37.21806905,35.22343611,34.68416473,-2.458824709,-2.458824709,-2.458824709,-2.458824709,-2.458824709,-3.427243569,-2.984468835,3.163036128,1.418667422,7.895114627,0.90878858,6.713727252,0.26194207,2.867677528,0.583796686,-1.109539442,0.923382899,-1.132882483,1.140197715,-0.541239616,0.07789953,-0.162164519,-0.188643862,-0.006217969,-0.33447568,-0.167997265,-0.180243993,-0.200815547,-0.032374582,-0.032374582,-0.032374582,-0.032374582,-0.032374582,2.522330245,2.522330245,2.522330245,2.522330245,2.522330245,1.27407832,3.663700622,3.316482727,1.88645193,-1.025436655,1.798066225,-4.605077194,1.214156349,-3.010065274,-0.262109155,0.586839885,-0.866322373,1.525283685,-1.184969003,0.445665379,-0.122829494,-0.328910866,0.316635206,-0.470650935,0.440455869,-0.036368765,-0.076078502,-0.085951027,0.150792572,0.150792572,0.150792572,0.150792572,0.150792572,0.457340896,0.438320369,0.446260184,0.468231082,0.51407969,0.479607493,0.481135786,0.509675562,0.507888675,0.563158035,0.486483544,0.489213258,0.022352301,-0.003952191,0.002597668,0.009052936,0.004929173,0.001293511,2301.770038,2355.02906,5092.044641,0.11151732,0.12687102,117.4538352,rock
-0.00664277,9.772606929,24.45493898,-50.49300603,42.31273694,-102.9905006,57.50987787,-100.0750863,39.25292309,-45.50610549,-1.274132944,12.31548455,-24.93297601,20.42894082,-12.96242074,3.695910997,-3.941426041,-1.826376347,5.886773875,-1.765041073,3.768599869,1.210335367,-0.286861367,-0.275692328,0.696397506,-3.122345409,3.728036629,-4.433605834,1.502992863,-2.953237723,-1.135120627,-2.337206409,3.822336378,0.204935758,460.434289,483.9376325,687.9814399,762.4068229,1100.787337,645.669561,801.2570222,709.675753,924.4926982,844.0933376,563.6651086,375.725178,313.1462754,296.3971671,208.3836099,186.2495003,166.1494042,77.8912321,50.29016446,23.7649125,8.53997872,0.957673166,0.34212171,3.862911436,9.84958568,17.20980146,33.62437967,38.25979392,27.89163275,38.292747,32.35306607,32.70152952,-2.648207215,-2.648207215,-2.648207215,-2.648207215,-2.648207215,-4.344798615,-1.519329991,3.619753134,0.232267711,7.176721491,0.151211311,6.110820119,-0.673907773,2.690807424,0.191135245,0.010791792,1.340007662,-0.462917737,0.978781628,-0.016124498,0.230524203,-0.363862818,-0.338954907,-0.307967524,-0.346851812,-0.276148626,-0.185395716,-0.260457319,0.110220435,0.110220435,0.110220435,0.110220435,0.110220435,3.406980156,3.406980156,3.406980156,3.406980156,3.406980156,2.19218046,3.520478196,1.651096502,2.363298772,-2.418021361,2.521578831,-4.577391585,1.627591503,-2.714862858,0.611902281,0.490726541,-0.775548976,1.146217839,-0.84834404,-0.124987215,-0.468217706,-0.345351524,0.40937512,-0.232116548,0.305954529,-0.033295308,-0.05654262,-0.060352697,0.352988834,0.352988834,0.352988834,0.352988834,0.352988834,0.498306036,0.455502421,0.390721679,0.395955354,0.486179531,0.421465069,0.396512538,0.371694446,0.448758751,0.532963753,0.457574219,0.499657035,0.024038245,-0.016955375,-0.027437018,0.046438626,0.000614224,0.007094381,1659.591368,1953.194026,3580.332179,0.071180681,0.14581469,95.703125,rock
0.062471901,-11.00197589,21.30982529,-33.6065355,36.30089716,-89.2462034,41.492786,-99.71986747,13.95375593,-54.4766901,-2.894892829,9.496078413,-29.4932258,34.94647517,-16.2810824,14.23177725,3.521076589,-5.36419644,8.841058064,-6.846493627,4.18400594,0.935496678,0.203319281,-0.42570565,1.192717477,-3.653010395,2.171511773,-3.179559307,3.670124521,-2.425112128,0.927330878,-3.550241738,1.679035442,0.260809606,287.4629962,656.7402341,426.0458538,653.5920932,874.2808124,768.584302,918.2039399,621.8183845,609.0670268,545.5655386,422.4566606,316.6117635,263.5686617,196.5005543,193.1882991,110.068007,82.89416016,58.99260915,35.68308214,16.75151899,5.408889083,0.744305862,0.222695178,3.013648518,6.009155259,11.24574109,14.25571886,23.64985287,22.88572273,23.2167814,29.44344339,32.08293889,-3.764371418,-3.764371418,-3.764371418,-3.764371418,-3.764371418,-5.383364,-3.57662138,1.613718037,-0.174697112,8.089932031,2.499705989,8.622501024,2.717878372,3.973023733,0.794614765,-0.18644368,0.666305464,-1.85808682,0.431538775,-1.010681157,-0.066524189,-0.120656472,-0.407358579,0.007377314,-0.228193557,-0.126182209,0.038768202,-0.155664914,0.008661054,0.008661054,0.008661054,0.008661054,0.008661054,1.03346148,1.03346148,1.03346148,1.03346148,1.03346148,-0.124491129,4.06832422,3.810256529,3.605729735,0.404606001,2.5960995,-4.097488405,0.422791835,-3.85660313,-0.232068504,-0.811148217,-1.458027048,1.640824777,-0.811442728,0.786957053,0.077724523,-0.470481019,0.3876814,-0.497227836,0.499334176,0.065184641,0.098535051,-0.180904414,0.058598484,0.058598484,0.058598484,0.058598484,0.058598484,0.522649229,0.508181036,0.509924471,0.576140821,0.680540323,0.642892301,0.628962815,0.594221234,0.615594983,0.620981872,0.529744625,0.596052229,0.019952461,-0.02259404,-0.000202396,0.022840995,-0.003665593,-0.000506743,2187.936658,2350.782199,4993.804606,0.106237614,0.12868471,107.6660156,rock
-0.029285149,3.020172719,31.51698418,-44.32575766,30.8935607,-90.7991174,39.47704358,-103.9132864,40.15282566,-51.24998079,-13.51237532,22.04851497,-18.63304695,23.53811884,-23.03850401,0.968109432,-3.968290553,-6.873091937,6.644198801,-3.152676432,5.510470076,0.021597742,0.227251307,-0.438844499,1.311694761,-4.734824229,2.845336335,-3.190635808,-0.926404544,-6.457707889,1.517697016,-3.395517221,1.528417428,0.218318174,421.4532372,480.5336258,810.5772364,836.7018484,1101.245789,599.5930996,674.7933823,698.9823577,1093.30815,865.7246232,618.7800464,436.0940607,320.3949593,251.0714259,212.4433573,116.1345602,81.61248222,61.00784966,43.48853617,23.10422898,9.038873559,1.158484209,0.375133331,4.085080879,11.02181953,20.50846575,33.04842249,37.93708611,32.88847797,34.18699882,31.7527185,22.50758513,-3.177086251,-3.177086251,-3.177086251,-3.177086251,-3.177086251,-5.02941107,-3.258095774,3.534222296,1.452015572,8.021284585,1.466979598,6.240118699,-0.623214128,2.659559026,0.010349653,-1.112087274,1.133764776,-0.100804075,1.881690383,0.326907675,0.512717713,-0.121666603,-0.479998102,-0.276260654,-0.574066813,-0.555802185,-0.263780292,-0.307103205,-0.017292317,-0.017292317,-0.017292317,-0.017292317,-0.017292317,3.308456231,3.308456231,3.308456231,3.308456231,3.308456231,2.071100586,3.868609916,2.94124727,3.223034309,-1.104696649,1.06529682,-5.271575603,1.193266412,-3.671622734,0.300636187,1.626828238,0.186517099,1.39918563,-1.312923107,-0.216735379,-0.514114506,-0.732838633,0.342998548,-0.213856015,0.310191213,-0.28580597,0.163044283,0.071806812,0.368520385,0.368520385,0.368520385,0.368520385,0.368520385,0.552938938,0.500056148,0.500938118,0.441517115,0.43046093,0.417213619,0.4527345,0.4905487,0.47115016,0.517696202,0.448162764,0.515120566,0.024160011,0.004780248,0.000876512,0.003680302,-0.00340573,0.008565233,1877.968347,2204.24717,4285.490456,0.071710125,0.14435397,99.38401442,rock
0.172193796,-14.36192441,-4.812236032,-57.66768969,28.07148401,-118.1617726,51.5341254,-108.0964306,27.68756319,-44.23759565,-9.152300983,15.05723629,-24.63077026,19.57997632,-29.01303354,9.690254493,-1.988099025,-2.145613923,9.963462247,-3.181251397,0.734545794,-0.087308392,0.231190819,-0.455187393,-0.205908041,-4.838956935,2.815062816,-3.937653139,-0.045597165,-1.97686204,0.083296668,-3.11799043,-2.048365038,0.164466256,301.0831961,294.6079135,307.8675599,684.4767445,602.8269975,518.5940267,439.9395731,354.1610589,469.0264597,390.9339278,363.4480408,367.9158606,364.2797612,259.9489155,152.5862633,128.41734,97.65563243,59.94477639,38.98923642,17.98267148,5.251303379,0.833030129,0.297127296,2.565752042,8.750509696,14.79936998,15.46248742,22.7309507,24.66649388,22.81344297,31.56641406,23.55494515,-1.982390018,-1.982390018,-1.982390018,-1.982390018,-1.982390018,-1.656635462,0.537125378,5.053835678,2.188899864,8.865662974,0.2583125,6.886693747,0.131369608,2.912405098,1.004168715,0.24004168,1.654911737,-0.053630856,1.534231016,-0.65060339,-0.069509272,-0.605545165,-0.596925017,-0.112074197,-0.231460527,-0.20554232,-0.065577917,-0.11533447,-0.095161161,-0.095161161,-0.095161161,-0.095161161,-0.095161161,4.278702975,4.278702975,4.278702975,4.278702975,4.278702975,1.851501695,2.738724103,2.280728221,2.31922255,-2.722945456,1.440764453,-4.965850181,1.486707955,-2.282137351,0.884657085,0.916873778,-1.061479544,0.439619841,-1.812456888,0.315813401,-0.260433833,-0.244253136,0.653737561,-0.273588752,0.131741161,0.067248085,0.187650347,-0.03183671,-0.087762884,-0.087762884,-0.087762884,-0.087762884,-0.087762884,0.335876167,0.406351626,0.487409115,0.373565137,0.440591753,0.43288365,0.566041648,0.557779372,0.398404479,0.369025707,0.31924063,0.389517397,0.056057521,-0.023830441,0.022372541,-0.046476279,0.002752046,-0.005707552,2148.400919,2107.109041,4479.280958,0.109105747,0.11665953,123.046875,rock
0.188574036,-25.31817709,-1.15443533,-44.52373959,24.54575595,-99.60924096,58.75157997,-88.6508978,35.55756642,-33.63890849,-9.879045981,13.89568506,-36.33724653,16.76761138,-37.55611558,15.24222499,0.737804086,-8.614737238,8.395774871,-4.825662272,2.69942754,-0.512863335,0.2156731,-0.271987314,0.45295281,-4.760205858,2.455002472,-5.162924865,-1.420364377,-2.689907613,-1.905506031,-4.045399573,-2.552150486,0.168549752,236.6825775,261.7742664,371.7477607,815.6813378,669.2337994,701.0035351,523.2571173,384.3261183,370.5548716,281.1694498,422.4285747,335.8347872,281.8246971,251.6707565,169.8038628,136.0457016,106.5914366,77.36088575,47.34038718,19.40139366,5.311933496,0.963729634,0.270286759,3.495033421,11.11335491,13.10229556,20.5700899,23.20421301,27.68965354,27.08624216,30.19968716,26.43138235,0.270072278,0.270072278,0.270072278,0.270072278,0.270072278,0.380076455,0.512300247,3.985832403,0.245558426,5.664958053,-2.753838117,4.509771406,-0.751964363,2.223690767,1.303212189,0.780714955,2.6568949,0.319448779,1.858903527,-0.885264028,0.197357334,-0.029779086,-0.463646563,-0.172328849,-0.507315201,-0.356601916,-0.331463847,-0.365063265,-0.268733235,-0.268733235,-0.268733235,-0.268733235,-0.268733235,3.683283121,3.683283121,3.683283121,3.683283121,3.683283121,0.501192054,1.490234128,1.04075564,0.100949088,-2.875281969,1.363080426,-3.088093148,3.187107735,-1.210734038,1.054514451,0.680117184,-1.628584277,0.313479502,-1.968297439,0.880425551,-0.13201532,-0.673323724,0.477339058,-0.448791711,0.110835659,-0.019182361,0.128320084,0.030770243,0.080287219,0.080287219,0.080287219,0.080287219,0.080287219,0.400523722,0.350075096,0.429415286,0.478351414,0.377592653,0.429408461,0.347468019,0.460169345,0.3763524,0.403955966,0.565170527,0.431904316,-0.034712008,0.063041955,0.055103492,-0.050500473,0.013584434,-0.012469108,2606.261147,2318.766347,5339.318423,0.149672742,0.104332164,117.4538352,rock
